"Observation Type",Site,Lat,Lon,Region,MPA,Year,Date,Transect,Depth,Distance,Species,"Min Size (cm)","Max Size (cm)",Count
Invertebrate,"Long Point West",33.410526,-118.378906,South,"Long Point (Catalina Island) SMR",2012,2012-04-30,6,12,30,"purple urchin",,,0
Invertebrate,"La Jolla Cove",32.852165,-117.269867,South,"Matlahuayl SMR",2011,2011-08-21,1,10,30,"purple urchin",,,4
Invertebrate,"La Jolla Cove",32.852165,-117.269867,South,"Matlahuayl SMR",2011,2011-08-21,2,10,30,"purple urchin",,,0
Invertebrate,"La Jolla Cove",32.852165,-117.269867,South,"Matlahuayl SMR",2011,2011-08-21,3,10,30,"purple urchin",,,7
Invertebrate,"La Jolla Cove",32.852165,-117.269867,South,"Matlahuayl SMR",2011,2011-08-21,4,10,30,"purple urchin",,,0
Invertebrate,"La Jolla Cove",32.852165,-117.269867,South,"Matlahuayl SMR",2011,2011-08-21,5,10,30,"purple urchin",,,4
Invertebrate,"La Jolla Cove",32.852165,-117.269867,South,"Matlahuayl SMR",2011,2011-08-21,6,10,30,"purple urchin",,,2
Invertebrate,Windansea,32.836601,-117.288002,South,"South La Jolla SMR",2011,2011-10-15,1,13,30,"purple urchin",,,10
Invertebrate,Windansea,32.836601,-117.288002,South,"South La Jolla SMR",2011,2011-10-15,2,13,30,"purple urchin",,,5
Invertebrate,Windansea,32.836601,-117.288002,South,"South La Jolla SMR",2011,2011-10-15,3,13,30,"purple urchin",,,0
Invertebrate,Windansea,32.836601,-117.288002,South,"South La Jolla SMR",2011,2011-10-15,4,13,30,"purple urchin",,,8
Invertebrate,Windansea,32.836601,-117.288002,South,"South La Jolla SMR",2011,2011-10-15,5,13,30,"purple urchin",,,20
Invertebrate,Windansea,32.836601,-117.288002,South,"South La Jolla SMR",2011,2011-10-15,6,13,30,"purple urchin",,,15
Invertebrate,"Big Creek",36.069183,-121.600601,Central,"Big Creek SMR",2011,2011-08-18,1,15,30,"purple urchin",,,1
Invertebrate,"Big Creek",36.069183,-121.600601,Central,"Big Creek SMR",2011,2011-08-18,2,15,30,"purple urchin",,,0
Invertebrate,"Big Creek",36.069183,-121.600601,Central,"Big Creek SMR",2011,2011-08-18,3,15,30,"purple urchin",,,0
Invertebrate,"Big Creek",36.069183,-121.600601,Central,"Big Creek SMR",2011,2011-08-18,4,15,30,"purple urchin",,,0
Invertebrate,"Big Creek",36.069183,-121.600601,Central,"Big Creek SMR",2011,2011-08-18,5,15,30,"purple urchin",,,0
Invertebrate,"Big Creek",36.069183,-121.600601,Central,"Big Creek SMR",2011,2011-08-18,6,15,30,"purple urchin",,,0
Invertebrate,"Van Damme",39.271915,-123.795914,North,"Van Damme SMCA",2011,2011-10-09,5,9,,"purple urchin",,,-
Invertebrate,"Van Damme",39.271915,-123.795914,North,"Van Damme SMCA",2011,2011-10-09,4,9,30,"purple urchin",,,0
Invertebrate,"Van Damme",39.271915,-123.795914,North,"Van Damme SMCA",2011,2011-10-09,3,9,30,"purple urchin",,,5
Invertebrate,"Van Damme",39.271915,-123.795914,North,"Van Damme SMCA",2011,2011-10-09,2,9,30,"purple urchin",,,6
Invertebrate,"Van Damme",39.271915,-123.795914,North,"Van Damme SMCA",2011,2011-10-09,1,9,30,"purple urchin",,,0
Invertebrate,"Mendocino Headlands",39.305283,-123.811218,North,"Russian Gulch SMCA",2011,2011-10-09,1,13,3,"purple urchin",,,50
Invertebrate,"Mendocino Headlands",39.305283,-123.811218,North,"Russian Gulch SMCA",2011,2011-10-09,2,13,30,"purple urchin",,,18
Invertebrate,"Mendocino Headlands",39.305283,-123.811218,North,"Russian Gulch SMCA",2011,2011-10-09,3,13,25,"purple urchin",,,125
Invertebrate,"Mendocino Headlands",39.305283,-123.811218,North,"Russian Gulch SMCA",2011,2011-10-09,4,13,30,"purple urchin",,,10
Invertebrate,"Mendocino Headlands",39.305283,-123.811218,North,"Russian Gulch SMCA",2011,2011-10-09,5,13,30,"purple urchin",,,23
Invertebrate,"Mendocino Headlands",39.305283,-123.811218,North,"Russian Gulch SMCA",2011,2011-10-09,6,13,30,"purple urchin",,,2
Invertebrate,Aquarium,36.619232,-121.899414,Central,"Edward F. Ricketts SMCA",2011,2011-05-14,1,10,30,"purple urchin",,,0
Invertebrate,Aquarium,36.619232,-121.899414,Central,"Edward F. Ricketts SMCA",2011,2011-05-14,2,10,30,"purple urchin",,,3
Invertebrate,Aquarium,36.619232,-121.899414,Central,"Edward F. Ricketts SMCA",2011,2011-05-14,3,10,30,"purple urchin",,,1
Invertebrate,Aquarium,36.619232,-121.899414,Central,"Edward F. Ricketts SMCA",2011,2011-05-14,4,10,30,"purple urchin",,,0
Invertebrate,Aquarium,36.619232,-121.899414,Central,"Edward F. Ricketts SMCA",2011,2011-05-14,5,10,30,"purple urchin",,,1
Invertebrate,Aquarium,36.619232,-121.899414,Central,"Edward F. Ricketts SMCA",2011,2011-05-14,6,10,30,"purple urchin",,,0
Invertebrate,"Gerstle Cove",38.56646,-123.329964,"North C","Gerstle Cove SMR",2011,2011-09-24,1,6,30,"purple urchin",,,0
Invertebrate,"Gerstle Cove",38.56646,-123.329964,"North C","Gerstle Cove SMR",2011,2011-09-24,2,6,30,"purple urchin",,,0
Invertebrate,"Gerstle Cove",38.56646,-123.329964,"North C","Gerstle Cove SMR",2011,2011-09-24,3,6,30,"purple urchin",,,0
Invertebrate,"Gerstle Cove",38.56646,-123.329964,"North C","Gerstle Cove SMR",2011,2011-09-24,4,6,30,"purple urchin",,,0
Invertebrate,"Gerstle Cove",38.56646,-123.329964,"North C","Gerstle Cove SMR",2011,2011-09-24,5,6,30,"purple urchin",,,2
Invertebrate,"Gerstle Cove",38.56646,-123.329964,"North C","Gerstle Cove SMR",2011,2011-09-24,6,6,30,"purple urchin",,,1
Invertebrate,"Stillwater Cove Sonoma",38.540298,-123.288803,"North C","Gerstle Cove SMR",2011,2011-10-19,1,7,30,"purple urchin",,,0
Invertebrate,"Stillwater Cove Sonoma",38.540298,-123.288803,"North C","Gerstle Cove SMR",2011,2011-10-19,2,7,30,"purple urchin",,,0
Invertebrate,"Stillwater Cove Sonoma",38.540298,-123.288803,"North C","Gerstle Cove SMR",2011,2011-10-19,3,7,30,"purple urchin",,,0
Invertebrate,"Stillwater Cove Sonoma",38.540298,-123.288803,"North C","Gerstle Cove SMR",2011,2011-10-19,4,7,30,"purple urchin",,,0
Invertebrate,"Stillwater Cove Sonoma",38.540298,-123.288803,"North C","Gerstle Cove SMR",2011,2011-10-19,5,7,30,"purple urchin",,,0
Invertebrate,"Stillwater Cove Sonoma",38.540298,-123.288803,"North C","Gerstle Cove SMR",2011,2011-10-19,6,7,30,"purple urchin",,,0
Invertebrate,"Gerstle Cove",38.56646,-123.329964,"North C","Gerstle Cove SMR",2011,2011-04-17,6,6,30,"purple urchin",,,12
Invertebrate,"Gerstle Cove",38.56646,-123.329964,"North C","Gerstle Cove SMR",2011,2011-04-17,5,6,30,"purple urchin",,,0
Invertebrate,"Gerstle Cove",38.56646,-123.329964,"North C","Gerstle Cove SMR",2011,2011-04-17,4,6,30,"purple urchin",,,0
Invertebrate,"Gerstle Cove",38.56646,-123.329964,"North C","Gerstle Cove SMR",2011,2011-04-17,3,6,30,"purple urchin",,,33
Invertebrate,"Gerstle Cove",38.56646,-123.329964,"North C","Gerstle Cove SMR",2011,2011-04-17,2,6,30,"purple urchin",,,3
Invertebrate,"Gerstle Cove",38.56646,-123.329964,"North C","Gerstle Cove SMR",2011,2011-04-17,1,6,30,"purple urchin",,,0
Invertebrate,Torqua,33.382999,-118.349998,South,"Casino Point (Catalina Island) SMCA",2012,2012-04-23,1,7,30,"purple urchin",,,0
Invertebrate,Torqua,33.382999,-118.349998,South,"Casino Point (Catalina Island) SMCA",2012,2012-04-23,2,7,30,"purple urchin",,,0
Invertebrate,Torqua,33.382999,-118.349998,South,"Casino Point (Catalina Island) SMCA",2012,2012-04-23,3,7,30,"purple urchin",,,0
Invertebrate,Torqua,33.382999,-118.349998,South,"Casino Point (Catalina Island) SMCA",2012,2012-04-23,4,7,30,"purple urchin",,,0
Invertebrate,Torqua,33.382999,-118.349998,South,"Casino Point (Catalina Island) SMCA",2012,2012-04-23,5,7,30,"purple urchin",,,2
Invertebrate,Torqua,33.382999,-118.349998,South,"Casino Point (Catalina Island) SMCA",2012,2012-04-23,6,7,30,"purple urchin",,,0
Invertebrate,"Van Damme",39.271915,-123.795914,North,"Van Damme SMCA",2011,2011-10-09,6,9,30,"purple urchin",,,1
Invertebrate,"Point Arena MPA (M2)",38.944801,-123.740501,"North C","Point Arena SMR",2011,2011-09-25,1,15,30,"purple urchin",,,7
Invertebrate,"Point Arena MPA (M2)",38.944801,-123.740501,"North C","Point Arena SMR",2011,2011-09-25,2,15,30,"purple urchin",,,18
Invertebrate,"Point Arena MPA (M2)",38.944801,-123.740501,"North C","Point Arena SMR",2011,2011-09-25,3,15,30,"purple urchin",,,31
Invertebrate,"Point Arena MPA (M2)",38.944801,-123.740501,"North C","Point Arena SMR",2011,2011-09-25,4,15,2,"purple urchin",,,50
Invertebrate,"Point Arena MPA (M2)",38.944801,-123.740501,"North C","Point Arena SMR",2011,2011-09-25,5,15,2,"purple urchin",,,50
Invertebrate,"Point Arena MPA (M2)",38.944801,-123.740501,"North C","Point Arena SMR",2011,2011-09-25,6,15,21,"purple urchin",,,50
Invertebrate,"Point Arena Ref",38.908001,-123.719101,"North C","Sea Lion Cove SMCA",2011,2011-09-24,1,15,5,"purple urchin",,,50
Invertebrate,"Point Arena Ref",38.908001,-123.719101,"North C","Sea Lion Cove SMCA",2011,2011-09-24,2,15,6,"purple urchin",,,50
Invertebrate,"Point Arena Ref",38.908001,-123.719101,"North C","Sea Lion Cove SMCA",2011,2011-09-24,3,15,3,"purple urchin",,,50
Invertebrate,"Point Arena Ref",38.908001,-123.719101,"North C","Sea Lion Cove SMCA",2011,2011-09-24,4,15,2,"purple urchin",,,50
Invertebrate,"Point Arena Ref",38.908001,-123.719101,"North C","Sea Lion Cove SMCA",2011,2011-09-24,5,15,21,"purple urchin",,,50
Invertebrate,"Point Arena Ref",38.908001,-123.719101,"North C","Sea Lion Cove SMCA",2011,2011-09-24,6,15,30,"purple urchin",,,18
Invertebrate,Breakwater,36.610451,-121.894333,Central,"Edward F. Ricketts SMCA",2012,2012-05-18,1,7,30,"purple urchin",,,1
Invertebrate,Breakwater,36.610451,-121.894333,Central,"Edward F. Ricketts SMCA",2012,2012-05-18,2,7,30,"purple urchin",,,0
Invertebrate,Breakwater,36.610451,-121.894333,Central,"Edward F. Ricketts SMCA",2012,2012-05-18,3,7,30,"purple urchin",,,0
Invertebrate,Breakwater,36.610451,-121.894333,Central,"Edward F. Ricketts SMCA",2012,2012-05-18,4,7,30,"purple urchin",,,0
Invertebrate,Breakwater,36.610451,-121.894333,Central,"Edward F. Ricketts SMCA",2012,2012-05-18,5,7,30,"purple urchin",,,0
Invertebrate,Breakwater,36.610451,-121.894333,Central,"Edward F. Ricketts SMCA",2012,2012-05-18,6,7,30,"purple urchin",,,0
Invertebrate,"Middle Reef",36.522484,-121.938614,Central,"Point Lobos SMR",2012,2012-05-24,1,10,30,"purple urchin",,,0
Invertebrate,"Middle Reef",36.522484,-121.938614,Central,"Point Lobos SMR",2012,2012-05-24,2,10,30,"purple urchin",,,0
Invertebrate,"Middle Reef",36.522484,-121.938614,Central,"Point Lobos SMR",2012,2012-05-24,3,10,30,"purple urchin",,,1
Invertebrate,"Middle Reef",36.522484,-121.938614,Central,"Point Lobos SMR",2012,2012-05-24,4,10,30,"purple urchin",,,0
Invertebrate,"Middle Reef",36.522484,-121.938614,Central,"Point Lobos SMR",2012,2012-05-24,5,10,30,"purple urchin",,,0
Invertebrate,"Middle Reef",36.522484,-121.938614,Central,"Point Lobos SMR",2012,2012-05-24,6,10,30,"purple urchin",,,0
Invertebrate,"Cathedral Cove",34.016499,-119.368385,South,"Anacapa Island Special Closure",2012,2012-05-20,1,8,30,"purple urchin",,,16
Invertebrate,"Cathedral Cove",34.016499,-119.368385,South,"Anacapa Island Special Closure",2012,2012-05-20,2,8,30,"purple urchin",,,23
Invertebrate,"Cathedral Cove",34.016499,-119.368385,South,"Anacapa Island Special Closure",2012,2012-05-20,3,8,6,"purple urchin",,,50
Invertebrate,"Cathedral Cove",34.016499,-119.368385,South,"Anacapa Island Special Closure",2012,2012-05-20,4,8,30,"purple urchin",,,14
Invertebrate,"Cathedral Cove",34.016499,-119.368385,South,"Anacapa Island Special Closure",2012,2012-05-20,5,8,30,"purple urchin",,,18
Invertebrate,"Cathedral Cove",34.016499,-119.368385,South,"Anacapa Island Special Closure",2012,2012-05-20,6,8,25,"purple urchin",,,50
Invertebrate,"Cathedral Wall",34.015751,-119.371498,South,"Anacapa Island Special Closure",2012,2012-05-20,1,6,30,"purple urchin",,,29
Invertebrate,"Cathedral Wall",34.015751,-119.371498,South,"Anacapa Island Special Closure",2012,2012-05-20,2,6,24,"purple urchin",,,50
Invertebrate,"Cathedral Wall",34.015751,-119.371498,South,"Anacapa Island Special Closure",2012,2012-05-20,3,6,30,"purple urchin",,,46
Invertebrate,"Cathedral Wall",34.015751,-119.371498,South,"Anacapa Island Special Closure",2012,2012-05-20,4,6,30,"purple urchin",,,45
Invertebrate,"Cathedral Wall",34.015751,-119.371498,South,"Anacapa Island Special Closure",2012,2012-05-20,5,6,8,"purple urchin",,,51
Invertebrate,"Cathedral Wall",34.015751,-119.371498,South,"Anacapa Island Special Closure",2012,2012-05-20,6,6,30,"purple urchin",,,20
Invertebrate,Aquarium,36.619232,-121.899414,Central,"Edward F. Ricketts SMCA",2012,2012-05-05,1,10,30,"purple urchin",,,2
Invertebrate,Aquarium,36.619232,-121.899414,Central,"Edward F. Ricketts SMCA",2012,2012-05-05,2,10,30,"purple urchin",,,1
Invertebrate,Aquarium,36.619232,-121.899414,Central,"Edward F. Ricketts SMCA",2012,2012-05-05,3,10,30,"purple urchin",,,1
Invertebrate,Aquarium,36.619232,-121.899414,Central,"Edward F. Ricketts SMCA",2012,2012-05-05,4,10,30,"purple urchin",,,6
Invertebrate,Aquarium,36.619232,-121.899414,Central,"Edward F. Ricketts SMCA",2012,2012-05-05,5,10,30,"purple urchin",,,9
Invertebrate,Aquarium,36.619232,-121.899414,Central,"Edward F. Ricketts SMCA",2012,2012-05-05,6,10,30,"purple urchin",,,0
Invertebrate,"Lovers Point",36.62545,-121.911934,Central,"Lovers Point SMR",2012,2012-05-05,1,11,30,"purple urchin",,,0
Invertebrate,"Lovers Point",36.62545,-121.911934,Central,"Lovers Point SMR",2012,2012-05-05,2,11,30,"purple urchin",,,0
Invertebrate,"Lovers Point",36.62545,-121.911934,Central,"Lovers Point SMR",2012,2012-05-05,3,11,30,"purple urchin",,,17
Invertebrate,"Lovers Point",36.62545,-121.911934,Central,"Lovers Point SMR",2012,2012-05-05,4,11,30,"purple urchin",,,0
Invertebrate,"Lovers Point",36.62545,-121.911934,Central,"Lovers Point SMR",2012,2012-05-05,5,11,30,"purple urchin",,,0
Invertebrate,"Lovers Point",36.62545,-121.911934,Central,"Lovers Point SMR",2012,2012-05-05,6,11,30,"purple urchin",,,0
Invertebrate,"Coral St Lucus Pt",36.637768,-121.923218,Central,"Pacific Grove Marine Gardens SMCA",2012,2012-06-23,1,7,30,"purple urchin",,,0
Invertebrate,"Coral St Lucus Pt",36.637768,-121.923218,Central,"Pacific Grove Marine Gardens SMCA",2012,2012-06-23,2,7,30,"purple urchin",,,0
Invertebrate,"Coral St Lucus Pt",36.637768,-121.923218,Central,"Pacific Grove Marine Gardens SMCA",2012,2012-06-23,3,7,30,"purple urchin",,,0
Invertebrate,"Coral St Lucus Pt",36.637768,-121.923218,Central,"Pacific Grove Marine Gardens SMCA",2012,2012-06-23,4,7,30,"purple urchin",,,0
Invertebrate,"Coral St Lucus Pt",36.637768,-121.923218,Central,"Pacific Grove Marine Gardens SMCA",2012,2012-06-23,5,7,30,"purple urchin",,,0
Invertebrate,"Coral St Lucus Pt",36.637768,-121.923218,Central,"Pacific Grove Marine Gardens SMCA",2012,2012-06-23,6,7,30,"purple urchin",,,0
Invertebrate,"Portuguese Beach",39.303234,-123.803398,North,"Big River Estuary SMCA",2012,2012-04-22,1,5,30,"purple urchin",,,6
Invertebrate,"Portuguese Beach",39.303234,-123.803398,North,"Big River Estuary SMCA",2012,2012-04-22,2,5,30,"purple urchin",,,0
Invertebrate,"Portuguese Beach",39.303234,-123.803398,North,"Big River Estuary SMCA",2012,2012-04-22,3,5,30,"purple urchin",,,1
Invertebrate,"Portuguese Beach",39.303234,-123.803398,North,"Big River Estuary SMCA",2012,2012-04-22,4,5,30,"purple urchin",,,0
Invertebrate,"Portuguese Beach",39.303234,-123.803398,North,"Big River Estuary SMCA",2012,2012-04-22,5,5,30,"purple urchin",,,0
Invertebrate,"Portuguese Beach",39.303234,-123.803398,North,"Big River Estuary SMCA",2012,2012-04-22,6,5,30,"purple urchin",,,0
Invertebrate,"Mendocino Headlands",39.305283,-123.811218,North,"Russian Gulch SMCA",2012,2012-04-22,1,13,3,"purple urchin",,,50
Invertebrate,"Mendocino Headlands",39.305283,-123.811218,North,"Russian Gulch SMCA",2012,2012-04-22,2,13,30,"purple urchin",,,42
Invertebrate,"Mendocino Headlands",39.305283,-123.811218,North,"Russian Gulch SMCA",2012,2012-04-22,3,13,2,"purple urchin",,,50
Invertebrate,"Mendocino Headlands",39.305283,-123.811218,North,"Russian Gulch SMCA",2012,2012-04-22,4,13,30,"purple urchin",,,2
Invertebrate,"Mendocino Headlands",39.305283,-123.811218,North,"Russian Gulch SMCA",2012,2012-04-22,5,13,30,"purple urchin",,,9
Invertebrate,"Mendocino Headlands",39.305283,-123.811218,North,"Russian Gulch SMCA",2012,2012-04-22,6,13,30,"purple urchin",,,2
Invertebrate,"Stillwater Cove Sonoma",38.540298,-123.288803,"North C","Gerstle Cove SMR",2012,2012-06-27,1,7,30,"purple urchin",,,0
Invertebrate,"Stillwater Cove Sonoma",38.540298,-123.288803,"North C","Gerstle Cove SMR",2012,2012-06-27,2,7,30,"purple urchin",,,0
Invertebrate,"Stillwater Cove Sonoma",38.540298,-123.288803,"North C","Gerstle Cove SMR",2012,2012-06-27,3,7,30,"purple urchin",,,0
Invertebrate,"Stillwater Cove Sonoma",38.540298,-123.288803,"North C","Gerstle Cove SMR",2012,2012-06-27,4,7,30,"purple urchin",,,0
Invertebrate,"Stillwater Cove Sonoma",38.540298,-123.288803,"North C","Gerstle Cove SMR",2012,2012-06-27,5,7,30,"purple urchin",,,0
Invertebrate,"Stillwater Cove Sonoma",38.540298,-123.288803,"North C","Gerstle Cove SMR",2012,2012-06-27,6,7,30,"purple urchin",,,0
Invertebrate,MacAbee,36.618401,-121.897614,Central,"Edward F. Ricketts SMCA",2012,2012-06-02,1,10,30,"purple urchin",,,3
Invertebrate,MacAbee,36.618401,-121.897614,Central,"Edward F. Ricketts SMCA",2012,2012-06-02,2,10,30,"purple urchin",,,5
Invertebrate,MacAbee,36.618401,-121.897614,Central,"Edward F. Ricketts SMCA",2012,2012-06-02,3,10,30,"purple urchin",,,14
Invertebrate,MacAbee,36.618401,-121.897614,Central,"Edward F. Ricketts SMCA",2012,2012-06-02,4,10,30,"purple urchin",,,0
Invertebrate,MacAbee,36.618401,-121.897614,Central,"Edward F. Ricketts SMCA",2012,2012-06-02,5,10,30,"purple urchin",,,0
Invertebrate,MacAbee,36.618401,-121.897614,Central,"Edward F. Ricketts SMCA",2012,2012-06-02,6,10,30,"purple urchin",,,0
Invertebrate,"Otter Cove",36.634933,-121.919952,Central,"Pacific Grove Marine Gardens SMCA",2012,2012-06-02,1,11,30,"purple urchin",,,0
Invertebrate,"Otter Cove",36.634933,-121.919952,Central,"Pacific Grove Marine Gardens SMCA",2012,2012-06-02,2,11,30,"purple urchin",,,2
Invertebrate,"Otter Cove",36.634933,-121.919952,Central,"Pacific Grove Marine Gardens SMCA",2012,2012-06-02,3,11,30,"purple urchin",,,11
Invertebrate,"Otter Cove",36.634933,-121.919952,Central,"Pacific Grove Marine Gardens SMCA",2012,2012-06-02,4,11,30,"purple urchin",,,0
Invertebrate,"Otter Cove",36.634933,-121.919952,Central,"Pacific Grove Marine Gardens SMCA",2012,2012-06-02,5,11,30,"purple urchin",,,0
Invertebrate,"Otter Cove",36.634933,-121.919952,Central,"Pacific Grove Marine Gardens SMCA",2012,2012-06-02,6,11,30,"purple urchin",,,0
Invertebrate,"Salt Creek",33.47715,-117.727364,South,"Dana Point SMCA",2012,2012-06-07,1,9,30,"purple urchin",,,42
Invertebrate,"Salt Creek",33.47715,-117.727364,South,"Dana Point SMCA",2012,2012-06-07,2,9,30,"purple urchin",,,6
Invertebrate,"Salt Creek",33.47715,-117.727364,South,"Dana Point SMCA",2012,2012-06-07,3,9,30,"purple urchin",,,4
Invertebrate,"Salt Creek",33.47715,-117.727364,South,"Dana Point SMCA",2012,2012-06-07,4,9,30,"purple urchin",,,0
Invertebrate,"Salt Creek",33.47715,-117.727364,South,"Dana Point SMCA",2012,2012-06-07,5,9,30,"purple urchin",,,0
Invertebrate,"Salt Creek",33.47715,-117.727364,South,"Dana Point SMCA",2012,2012-06-07,6,9,30,"purple urchin",,,4
Invertebrate,"White Point",33.713509,-118.3181,South,"Abalone Cove SMCA",2012,2012-09-12,1,9,2,"purple urchin",,,50
Invertebrate,"White Point",33.713509,-118.3181,South,"Abalone Cove SMCA",2012,2012-09-12,2,9,13,"purple urchin",,,50
Invertebrate,"White Point",33.713509,-118.3181,South,"Abalone Cove SMCA",2012,2012-09-12,3,9,30,"purple urchin",,,29
Invertebrate,"White Point",33.713509,-118.3181,South,"Abalone Cove SMCA",2012,2012-09-12,4,9,7,"purple urchin",,,50
Invertebrate,"White Point",33.713509,-118.3181,South,"Abalone Cove SMCA",2012,2012-09-12,5,9,7,"purple urchin",,,50
Invertebrate,"White Point",33.713509,-118.3181,South,"Abalone Cove SMCA",2012,2012-09-12,6,9,3,"purple urchin",,,50
Invertebrate,"Malaga Cove",33.80365,-118.398354,South,"Abalone Cove SMCA",2012,2012-08-19,1,5,30,"purple urchin",,,20
Invertebrate,"Malaga Cove",33.80365,-118.398354,South,"Abalone Cove SMCA",2012,2012-08-19,2,5,30,"purple urchin",,,12
Invertebrate,"Malaga Cove",33.80365,-118.398354,South,"Abalone Cove SMCA",2012,2012-08-19,3,5,30,"purple urchin",,,1
Invertebrate,"Malaga Cove",33.80365,-118.398354,South,"Abalone Cove SMCA",2012,2012-08-19,4,5,30,"purple urchin",,,36
Invertebrate,"Malaga Cove",33.80365,-118.398354,South,"Abalone Cove SMCA",2012,2012-08-19,5,5,30,"purple urchin",,,9
